"
Proyecto de Ley
","
Fecha de Presentación
"
       
        
        
        
       
02289/2021-CR
","
08/06/2022
","
LEY QUE DECLARA DE NECESIDAD PÚBLICA E INTERÉS NACIONAL EL ASFALTADO DE LA CARRETERA DEPARTAMENTAL RUMIALLANA SALCACHUPAN EN LAS PROVINCIAS DE PASCO Y DANIEL ALCIDES CARRIÓN DEL DEPARTAMENTO DE PASCO
","
Dictamen
","
Congreso
","
 Díaz Monago, Freddy Roland; Trigozo Reátegui, Cheryl; Soto Reyes, Alejandro; Chiabra León, Roberto Enrique; Ruíz Rodríguez, Magaly Rosmery; Salhuana Cavides, Eduardo
"
"
       
        
        
        
       
02288/2021-CR
","
08/06/2022
","
LEY QUE DECLARA DE NECESIDAD PÚBLICA E INTERÉS NACIONAL LA REMEDIACIÓN DE LOS PASIVOS AMBIENTALES MINEROS DEL PERÚ
","
En comisión
","
Congreso
","
 Díaz Monago, Freddy Roland; Salhuana Cavides, Eduardo; Trigozo Reátegui, Cheryl; Chiabra León, Roberto Enrique; Ruíz Rodríguez, Magaly Rosmery; Soto Reyes, Alejandro
"
"
       
        
        
        
       
02287/2021-CR
","
07/06/2022
","
LEY QUE MODIFICA LOS ARTÍCULOS 191° Y 194° DE LA CONSTITUCIÓN, INCORPORANDO LA REELECCIÓN INMEDIATA DE AUTORIDADES REGIONALES Y MUNICIPALES POR UN PERÍODO ADICIONAL
","
En comisión
","
Congreso
","
 Flores Ruiz, Víctor Seferino; Guerra García Campos, Hernando; Olivos Martínez, Vivian; Castillo Rivas, Eduardo Enrique; Aguinaga Recuenco, Alejandro Aurelio; Zeta Chunga, Cruz Maria
"
"
       
        
        
        
       
02286/2021-CR
","
07/06/2022
","
LEY QUE DECLARE DE PREFERENTE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA CREACIÓN DE LA SOCIEDAD DE BENEFICENCIA PÚBLICA DE LA PROVINCIA DE CORONEL PORTILLO
","
En comisión
","
Congreso
","
 Paredes Castro, Francis Jhasmina; Paredes Gonzales, Alex Antonio; Gutiérrez Ticona, Paul Silvio; Dávila Atanacio, Pasión Neomías; Vásquez Vela, Lucinda; Medina Hermosilla, Elizabeth Sara; Ugarte Mamani, Jhakeline Katy; Tacuri Valdivia, Germán Adolfo
"
"
       
        
        
        
       
02285/2021-CR
","
06/06/2022
","
LEY QUE PROMUEVE ESTABLECER LA GRATUIDAD DEL SERVICIO Y ACCESO A LA JUSTICIA
","
En comisión
","
Congreso
","
 Quiroz Barboza, Segundo Teodomiro; Gutiérrez Ticona, Paul Silvio; Paredes Gonzales, Alex Antonio; Ugarte Mamani, Jhakeline Katy; Vásquez Vela, Lucinda; Tacuri Valdivia, Germán Adolfo
"
"
       
        
        
        
       
02284/2021-CR
","
06/06/2022
","
LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA CREACIÓN DEL DISTRITO DE RUMIPITE, PROVINCIA DE SAN IGNACIO, DEPARTAMENTO DE CAJAMARCA
","
Publicado en el Diario Oficial El Peruano
","
Congreso
","
 Monteza Facho, Silvia María; Flores Ancachi, Jorge Luis; Doroteo Carbajo, Raúl Felipe; Alva Rojas, Carlos Enrique; Vergara Mendoza, Elvis Hernán; Portero López, Hilda Marleny; Arriola Tueros, José Alberto; Paredes Fonseca, Karol Ivett
"
"
       
        
        
        
       
02283/2021-CR
","
06/06/2022
","
LEY QUE CREA LA UNIVERSIDAD NACIONAL FERNANDO BELAUNDE TERRY DE AREQUIPA
","
Publicado en el Diario Oficial El Peruano
","
Congreso
","
 Martínez Talavera, Pedro Edwin; Flores Ancachi, Jorge Luis; Alva Rojas, Carlos Enrique; Vergara Mendoza, Elvis Hernán; Mori Celis, Juan Carlos; Paredes Fonseca, Karol Ivett; Portero López, Hilda Marleny
"
"
       
        
        
        
       
02282/2021-CR
","
06/06/2022
","
LEY QUE ESTABLECE MECANISMO EXCEPCIONALES PARA EL ALIVIO FINANCIERO DE LOS PEQUEÑOS PRODUCTORES AGRARIOS
","
Publicado en el Diario Oficial El Peruano
","
Congreso
","
 Olivos Martínez, Vivian; Moyano Delgado, Martha Lupe; Castillo Rivas, Eduardo Enrique; Flores Ruiz, Víctor Seferino; López Morales, Jeny Luz; Lizarzaburu Lizarzaburu, Juan Carlos Martin
"
"
       
        
        
        
       
02281/2021-CR
","
06/06/2022
","
LEY QUE DISPONE LA TRANSFERENCIA DE TERRENO DE LA BENEFICENCIA PÚBLICA DE LIMA OCUPADOS POR EL HOSPITAL ""VÍCTOR LARCO HERRERA"", A FAVOR DEL MINISTERIO DE SALUD
","
En comisión
","
Congreso
","
 Picón Quedo, Luis Raúl
"
"
       
        
        
        
       
02280/2021-CR
","
06/06/2022
","
LEY DE REFORMA CONSTITUCIONAL QUE MODIFICA EL ARTÍCULO 43° Y EL ARTÍCULO 89° DE LA CONSTITUCIÓN POLÍTICA DEL PERÚ PARA EL RECONOCIMIENTO DEL PUEBLO AFROPERUANO
","
En comisión
","
Congreso
","
 Moyano Delgado, Martha Lupe; Barbarán Reyes, Rosangella Andrea; Olivos Martínez, Vivian; Guerra García Campos, Hernando; Alegría García, Arturo; Infantes Castañeda, Mery Eliana; Obando Morgan, Auristela Ana
"
"
       
        
        
        
       
02279/2021-CR
","
06/06/2022
","
LEY QUE REACTIVA Y DINAMIZA LAS INVERSIONES EN LA INDUSTRIA NACIONAL DE HIDROCARBUROS PARA FORTALECER LA PRODUCCIÓN NACIONAL EN UN CONTEXTO DE ALZA INTERNACIONAL DE PRECIOS
","
En comisión
","
Congreso
","
 Jerí Oré, José Enrique; Elera García, Wilmar Alberto; Alcarraz Agüero, Yorel Kira; Saavedra Casternoque, Hitler; Azurín Loayza, Alfredo; Revilla Villanueva, César Manuel
"
"
       
        
        
        
       
02278/2021-CR
","
03/06/2022
","
LEY QUE PROMUEVE LA COMPETENCIA EN EL SISTEMA DE PENSIONES Y REGULA EL COBRO DE COMISIONES
","
En comisión
","
Congreso
","
 Bazán Narro, Sigrid Tesoro; Cortez Aguirre, Isabel; Luque Ibarra, Ruth
"
"
       
        
        
        
       
02277/2021-CR
","
03/06/2022
","
LEY QUE CREA EL REGISTRO DE LOS EXTRANJEROS ILEGALES Y ESTABLECE OBLIGACIONES A LOS CONNACIONALES DE INFORMAR A LA AUTORIDAD POLICIAL
","
En comisión
","
Congreso
","
 Lizarzaburu Lizarzaburu, Juan Carlos Martin; Olivos Martínez, Vivian; Aguinaga Recuenco, Alejandro Aurelio; Infantes Castañeda, Mery Eliana; Ventura Ángel, Héctor José; Revilla Villanueva, César Manuel
"
"
       
        
        
        
       
02276/2021-CR
","
03/06/2022
","
LEY QUE FACILITA EL SANEAMIENTO FÍSICO LEGAL Y LA FORMALIZACIÓN DE PREDIOS RURALES DE PROPIEDAD DEL ESTADO EN EL MARCO DEL DESARROLLO E INTEGRACIÓN FRONTERIZA
","
En comisión
","
Congreso
","
 Limachi Quispe, Nieves Esmeralda; Chávez Chino, Betssy Betzabet; Zeballos Madariaga, Carlos Javier; Echeverría Rodríguez, Hamlet; Valer Pinto, Héctor; Kamiche Morante, Luis Roberto
"
"
       
        
        
        
       
02275/2021-CR
","
03/06/2022
","
LEY QUE PROMUEVE LA PRODUCCIÓN, INDUSTRIALIZACIÓN Y COMERCIALIZACIÓN DE LOS ALIMENTOS ANDINOS
","
EN AGENDA DEL PLENO
","
Congreso
","
 Flores Ancachi, Jorge Luis; Vergara Mendoza, Elvis Hernán; Espinoza Vargas, Jhaec Darwin; Soto Palacios, Wilson; Doroteo Carbajo, Raúl Felipe; Monteza Facho, Silvia María; Aragón Carreño, Luis Ángel
"
"
       
        
        
        
       
02274/2021-CR
","
03/06/2022
","
LEY QUE DECLARA DE PREFERENTE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA CREACIÓN DEL CENTRO INTERNACIONAL DE OPERACIONES DE DESASTRES Y CATÁSTROFES PARA LA ATENCIÓN DE LOS PAÍSES DE IBEROAMÉRICA, UBICADA EN LA ZONA ESTRATÉGICA DE PUNO
","
Al Archivo
","
Congreso
","
 Flores Ancachi, Jorge Luis; Vergara Mendoza, Elvis Hernán; Soto Palacios, Wilson; Monteza Facho, Silvia María; Doroteo Carbajo, Raúl Felipe; Aragón Carreño, Luis Ángel; Espinoza Vargas, Jhaec Darwin
"
"
       
        
        
        
       
02273/2021-CR
","
03/06/2022
","
LEY QUE MODIFICA LA LEY DE PRODUCTOS FARMACEUTICOS, DISPOSITIVOS MÉDICOS Y PRODUCTOS SANITARIOS PARA GARANTIZAR LA CALIDAD REGULATORIA Y EL ACCESO OPORTUNO A MEDICAMENTOS PARA LOS PACIENTES ONCOLOGICOS
","
En comisión
","
Congreso
","
 Mori Celis, Juan Carlos; Martínez Talavera, Pedro Edwin; Flores Ancachi, Jorge Luis; Aragón Carreño, Luis Ángel; Paredes Fonseca, Karol Ivett; Vergara Mendoza, Elvis Hernán; Alva Rojas, Carlos Enrique
"
"
       
        
        
        
       
02272/2021-CR
","
03/06/2022
","
LEY QUE MODIFICA LA LEY 31460, LEY PARA EL FORTALECIMIENTO DE LAS CADENAS PRODUCTIVAS DEL CAFÉ Y DEL CACAO
","
Publicado en el Diario Oficial El Peruano
","
Congreso
","
 Soto Reyes, Alejandro; Díaz Monago, Freddy Roland; Camones Soriano, Lady Mercedes; Chiabra León, Roberto Enrique; Salhuana Cavides, Eduardo; Ruíz Rodríguez, Magaly Rosmery
"
"
       
        
        
        
       
02271/2021-CR
","
03/06/2022
","
LEY SOBRE LA EDUCACIÓN EN DERECHOS DE LOS ANIMALES
","
En comisión
","
Congreso
","
 Quiroz Barboza, Segundo Teodomiro; Gutiérrez Ticona, Paul Silvio; Tacuri Valdivia, Germán Adolfo; Paredes Gonzales, Alex Antonio; Ugarte Mamani, Jhakeline Katy; Vásquez Vela, Lucinda
"
"
       
        
        
        
       
02270/2021-CR
","
03/06/2022
","
LEY QUE DISPONE LA COMPRA Y COMERCIALIZACIÓN PERMANENTE DE LA  HOJA DE COCA LEGAL
","
En comisión
","
Congreso
","
 Ugarte Mamani, Jhakeline Katy; Paredes Gonzales, Alex Antonio; Gutiérrez Ticona, Paul Silvio; Quiroz Barboza, Segundo Teodomiro; Tacuri Valdivia, Germán Adolfo; Vásquez Vela, Lucinda
"
"
       
        
        
        
       
02269/2021-CR
","
03/06/2022
","
LEY DE CREACIÓN DEL COLEGIO PROFESIONAL DE COMUNICADORES DEL PERÚ
","
En comisión
","
Congreso
","
 Pariona Sinche, Alfredo; Cerrón Rojas, Waldemar José; Taipe Coronado, María Elizabeth; Bellido Ugarte, Guido; Flores Ramírez, Alex Randu; Portalatino Ávalos, Kelly Roxana; Robles Araujo, Silvana Emperatriz
"
"
       
        
        
        
       
02268/2021-CR
","
03/06/2022
","
LEY QUE MODIFICA EL DECRETO LEGISLATIVO 1343 PARA LA PROMOCIÓN E IMPLEMENTACIÓN DE CARCELES PRODUCTIVAS
","
En comisión
","
Congreso
","
 Montalvo Cubas, Segundo Toribio; Cerrón Rojas, Waldemar José; Flores Ramírez, Alex Randu; Robles Araujo, Silvana Emperatriz; Coayla Juárez, Jorge Samuel; Varas Meléndez, Elías Marcial; Cruz Mamani, Flavio; Rivas Chacara, Janet Milagros
"
"
       
        
        
        
       
02267/2021-CR
","
03/06/2022
","
LEY QUE PROMUEVE LA ADOPCIÓN DE ANIMALES DE CAMPAÑIA EN ESTADO DE ABANDONO
","
En comisión
","
Congreso
","
 Olivos Martínez, Vivian; Aguinaga Recuenco, Alejandro Aurelio; Castillo Rivas, Eduardo Enrique; Jiménez Heredia, David Julio; López Morales, Jeny Luz; Morante Figari, Jorge Alberto
"
"
       
        
        
        
       
02266/2021-CR
","
03/06/2022
","
LEY QUE PROTEGE AL CIUDADOR FAMILIAR, EXTENDIÉNDOLE DERECHOS Y OTORGÁNDOLE BENEFICIOS EN LA LEY 29973, LEY GENERAL DE LAS PERSONAS CON DISCAPACIDAD
","
Dictamen
","
Congreso
","
 Barbarán Reyes, Rosangella Andrea; Guerra García Campos, Hernando; Olivos Martínez, Vivian; Moyano Delgado, Martha Lupe; Zeta Chunga, Cruz Maria; Aguinaga Recuenco, Alejandro Aurelio; Castillo Rivas, Eduardo Enrique
"
"
       
        
        
        
       
02265/2021-CR
","
03/06/2022
","
LEY QUE MODIFICA EL ARTÍCULO 33 DE LA LEY 29944, LEY DE REFORMA MAGISTERIAL  Y SU REGLAMENTO
","
EN AGENDA DEL PLENO
","
Congreso
","
 Castillo Rivas, Eduardo Enrique; Lizarzaburu Lizarzaburu, Juan Carlos Martin; Olivos Martínez, Vivian; Aguinaga Recuenco, Alejandro Aurelio; Flores Ruiz, Víctor Seferino; López Morales, Jeny Luz; Barbarán Reyes, Rosangella Andrea
"
"
       
        
        
        
       
02264/2021-CR
","
02/06/2022
","
LEY QUE GARANTIZA Y FORTALECE EL DERECHO DE LOS ADMINISTRADOS AL ACCESO AL EXPEDIENTE EN LAS ENTIDADES DE LA ADMINISTRACIÓN PÚBLICA
","
En comisión
","
Congreso
","
 Bellido Ugarte, Guido; Taipe Coronado, María Elizabeth; Cerrón Rojas, Waldemar José; Quito Sarmiento, Bernardo Jaime; Flores Ramírez, Alex Randu; Cruz Mamani, Flavio; Robles Araujo, Silvana Emperatriz
"
"
       
        
        
        
       
02263/2021-CR
","
02/06/2022
","
LEY QUE PROMUEVE LA TRANSPARENCIA Y LA MERITOCRACIA DE LOS PROCESOS DE SELECCIÓN POR CONCURSO PÚBLICO PARA ACCEDER AL SERVICIO CIVIL EN LAS ENTIDADES PÚBLICAS
","
En comisión
","
Congreso
","
 Bellido Ugarte, Guido; Robles Araujo, Silvana Emperatriz; Taipe Coronado, María Elizabeth; Flores Ramírez, Alex Randu; Quito Sarmiento, Bernardo Jaime; Cerrón Rojas, Waldemar José; Cruz Mamani, Flavio
"
"
       
        
        
        
       
02262/2021-CR
","
02/06/2022
","
LEY QUE PROMUEVE LA INDUSTRIA NACIONAL DEL AJONJOLI
","
En comisión
","
Congreso
","
 Bellido Ugarte, Guido; Robles Araujo, Silvana Emperatriz; Flores Ramírez, Alex Randu; Cruz Mamani, Flavio; Cerrón Rojas, Waldemar José; Quito Sarmiento, Bernardo Jaime; Taipe Coronado, María Elizabeth
"
"
       
        
        
        
       
02261/2021-CR
","
02/06/2022
","
LEY QUE PROMUEVE LA PUBLICIDAD DE LAS ACTAS DE SESIÓN DE LOS ORGANOS COLEGIADOS DE LA ADMINITRACIÓN PÚBLICA
","
En comisión
","
Congreso
","
 Bellido Ugarte, Guido; Portalatino Ávalos, Kelly Roxana; Pariona Sinche, Alfredo; Palacios Huamán, Margot; Robles Araujo, Silvana Emperatriz; Balcázar Zelada, José María; Cerrón Rojas, Waldemar José
"
"
       
        
        
        
       
02260/2021-CR
","
02/06/2022
","
LEY QUE PROMUEVE LA CONCIENTIZACIÓN Y PARTICIPACIÓN EN EL SEGUIMIENTO DE LA INFORMACIÓN DE LOS COSTOS Y PRECIOS DE LOS ALIMENTOS DE PRIMERA NECESIDAD
","
En comisión
","
Congreso
","
 Bellido Ugarte, Guido; Robles Araujo, Silvana Emperatriz; Cerrón Rojas, Waldemar José; Balcázar Zelada, José María; Portalatino Ávalos, Kelly Roxana; Palacios Huamán, Margot; Pariona Sinche, Alfredo
"
"
       
        
        
        
       
02259/2021-CR
","
02/06/2022
","
LEY DE NACIONALIZACIÓN DEL COBRE Y CREACIÓN DE LA EMPRESA NACIONAL LAS BAMBAS SAC
","
Dictamen
","
Congreso
","
 Palacios Huamán, Margot; Quispe Mamani, Wilson Rusbel; Coayla Juárez, Jorge Samuel; Varas Meléndez, Elías Marcial; Quito Sarmiento, Bernardo Jaime; Bellido Ugarte, Guido
"
"
       
        
        
        
       
02258/2021-CR
","
02/06/2022
","
LEY QUE DECLARA DE NECESIDAD PÚBLICA E INTERÉS NACIONAL LA REVALORIZACIÓN DEL TREN, EN LA RUTA SICUANI-CUSCO-QUILLABAMBA, PARA SU USO COMO MEDIO DE TRANSPORTE INTERPROVINCIAL DE PERSONAS Y DE CARGA
","
Dictamen
","
Congreso
","
 Ugarte Mamani, Jhakeline Katy; Medina Hermosilla, Elizabeth Sara; Paredes Gonzales, Alex Antonio; Gutiérrez Ticona, Paul Silvio; Tello Montes, Nivardo Edgar; Dávila Atanacio, Pasión Neomías
"
"
       
        
        
        
       
02257/2021-CR
","
02/06/2022
","
LEY QUE AGRAVA EL DELITO DE RECEPTACIÓN Y CREA LA PROHIBICIÓN DE REALIZAR TRÁMITES CIVILES PARA LOS CIUDADANOS QUE ADQUIERAN O UTILICEN CELULARES PROVENIENTE DEL DELITO 
","
En comisión
","
Congreso
","
 Pariona Sinche, Alfredo; Portalatino Ávalos, Kelly Roxana; Coayla Juárez, Jorge Samuel; Varas Meléndez, Elías Marcial; Bellido Ugarte, Guido; Taipe Coronado, María Elizabeth; Cerrón Rojas, Waldemar José; Gonza Castillo, Américo
"
"
       
        
        
        
       
02256/2021-CR
","
02/06/2022
","
LEY QUE DECLARA DE NECESIDAD PÚBLICA Y PREFERENTE INTERÉS NACIONAL, SOCIAL Y ECONÓMICO, LA CREACIÓN DE MICROCENTRALES HIDROELÉCTRICAS PARA LA MICROGENERACIÓN DE ENERGÍA LIMPIA A TRAVÉS DE FUENTES RENOVABLES EN BENEFICIO DE LA AGRICULTURA Y DE LA COMUNIDADES RURALES
","
En comisión
","
Congreso
","
 Montalvo Cubas, Segundo Toribio; Varas Meléndez, Elías Marcial; Coayla Juárez, Jorge Samuel; Rivas Chacara, Janet Milagros; Robles Araujo, Silvana Emperatriz; Cruz Mamani, Flavio; Flores Ramírez, Alex Randu; Cerrón Rojas, Waldemar José
"
"
       
        
        
        
       
02255/2021-CR
","
02/06/2022
","
LEY DE REFORMA CONSTITUCIONAL QUE MODIFICA EL ARTÍCULO 19° DE LA CONSTITUCIÓN POLÍTICA DEL PERÚ, PARA QUE LAS UNIVERSIDADES, INSTITUTOS SUPERIORES Y DEMÁS CENTROS EDUCATIVOS PARTICULARES INGRESEN A UN RÉGIMEN TRIBUTARIO EN EL CUAL SE ELIMINE EL BENEFICIO DE EXONERACIÓN O INAFECTACIÓN DE TRIBUTOS
","
En comisión
","
Congreso
","
 Montalvo Cubas, Segundo Toribio; Quito Sarmiento, Bernardo Jaime; Zea Choquechambi, Oscar; Portalatino Ávalos, Kelly Roxana; Agüero Gutiérrez, María Antonieta; Varas Meléndez, Elías Marcial; Cruz Mamani, Flavio; Cerrón Rojas, Waldemar José
"
"
       
        
        
        
       
02254/2021-CR
","
02/06/2022
","
LEY QUE PROPONE DECLARAR DE NECESIDAD PÚBLICA Y PREFERENTE INTERÉS NACIONAL, LA SIEMBRA, CULTIVO, COSECHA Y COMERCIALIZACIÓN DEL MAÍZ AMARILLO DURO, COMO INSUMO PARA LA ELABORACIÓN DE ALIMENTOS BALANCEADOS, DESTINADOS A LA INDUSTRIA AVÍCOLA, PORCÍCOLA, ASÍ COMO A OTRAS CRIANZAS QUE REQUIERAN DICHO PRODUCTOS, EN BENEFICIO DE LA POBLACIÓN NACIONAL DEDICADAS A DICHAS ACTIVIDADES ECONÓMICAS
","
EN AGENDA DEL PLENO
","
Congreso
","
 Montalvo Cubas, Segundo Toribio; Zea Choquechambi, Oscar; Quito Sarmiento, Bernardo Jaime; Portalatino Ávalos, Kelly Roxana; Agüero Gutiérrez, María Antonieta; Flores Ramírez, Alex Randu; Varas Meléndez, Elías Marcial; Coayla Juárez, Jorge Samuel; Cruz Mamani, Flavio; Cerrón Rojas, Waldemar José
"
"
       
        
        
        
       
02253/2021-CR
","
02/06/2022
","
Ley que garantiza el cumplimiento del contenido de las ""Reglas de Brasilia"" para el pleno acceso a la justicia de las personas en condición de vulnerabilidad
","
En comisión
","
Congreso
","
 Monteza Facho, Silvia María; Portero López, Hilda Marleny; Arriola Tueros, José Alberto; Flores Ancachi, Jorge Luis; Aragón Carreño, Luis Ángel; Martínez Talavera, Pedro Edwin; Paredes Fonseca, Karol Ivett
"
"
       
        
        
        
       
02252/2021-CR
","
02/06/2022
","
LEY QUE DECLARA DE NECESIDAD PÚBLICA E INTERÉS NACIONAL LA CREACIÓN DEL MUSEO NACIONAL DE LA UNIVERSIDAD NACIONAL AUTÓNOMA DE CHOTA EN EL DEPARTAMENTO CAJAMARCA
","
Publicado en el Diario Oficial El Peruano
","
Congreso
","
 Quiroz Barboza, Segundo Teodomiro; Gutiérrez Ticona, Paul Silvio; Tacuri Valdivia, Germán Adolfo; Ugarte Mamani, Jhakeline Katy; Paredes Gonzales, Alex Antonio; Vásquez Vela, Lucinda
"
"
       
        
        
        
       
02251/2021-CR
","
02/06/2022
","
LEY QUE PROHIBE TODA RESTRICCIÓN POR EL USO VOLUNTARIO DE LA VACUNA CONTRA LA ENFERMEDAD POR CORONAVIRUS SRAS-COV-2 E INCORPORA EL ARTÍCULO 6 Y LA DISPOSICIÓN DEROGATORIA COMPLEMENTARIA FINAL A LA LEY 31091
","
En comisión
","
Congreso
","
 Cueto Aservi, José Ernesto; Montoya Manrique, Jorge Carlos; Zeballos Aponte, Jorge Arturo; Padilla Romero, Javier Rommel; Ciccia Vásquez, Miguel Ángel; Medina Minaya, Esdras Ricardo
"
"
       
        
        
        
       
02250/2021-CR
","
02/06/2022
","
LEY QUE REGULA EL USO DE LA ESPADA COMO SÍMBOLO DE MANDO POR PARTE DE LOS OFICIALES DE LAS FUERZAS ARMADAS
","
En comisión
","
Congreso
","
 Cueto Aservi, José Ernesto; Montoya Manrique, Jorge Carlos; Padilla Romero, Javier Rommel; Ciccia Vásquez, Miguel Ángel; Zeballos Aponte, Jorge Arturo; Medina Minaya, Esdras Ricardo
"
"
       
        
        
        
       
02249/2021-CR
","
02/06/2022
","
LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA EJECUCIÓN DE PROYECTOS DE INVERSIÓN PARA EL AFIANZAMIENTO DEL SISTEMA HÍDRICO DE LA CUENCA DE CHIRAPIURA;  MEDIANTE LA CONSTRUCCIÓN DE PRESAS SATÉLITES E INFRAESTRUCTURA HIDRÁULICA COMPLEMENTARIA DEL PROYECTO ESPECIAL CHIRA PIURA (PECHP) EN LA REGIÓN PIURA
","
En comisión
","
Congreso
","
 Ciccia Vásquez, Miguel Ángel; Montoya Manrique, Jorge Carlos; Padilla Romero, Javier Rommel; Cueto Aservi, José Ernesto; Zeballos Aponte, Jorge Arturo; Medina Minaya, Esdras Ricardo
"
"
       
        
        
        
       
02248/2021-CR
","
02/06/2022
","
LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA CREACIÓN DEL DISTRITO DE VILLA PACCHA, UBICADO EN LA PROVINCIA DE MORROPÓN, REGIÓN PIURA
","
Publicado en el Diario Oficial El Peruano
","
Congreso
","
 Ciccia Vásquez, Miguel Ángel; Cueto Aservi, José Ernesto; Zeballos Aponte, Jorge Arturo; Padilla Romero, Javier Rommel; Medina Minaya, Esdras Ricardo; Montoya Manrique, Jorge Carlos
"
"
       
        
        
        
       
02247/2021-CR
","
02/06/2022
","
LEY QUE MODIFICA EL ARTÍCULO 14° DE LA LEY 24656 - LEY GENERAL DE COMUNIDADES CAMPESINAS
","
EN AGENDA DEL PLENO
","
Congreso
","
 Cerrón Rojas, Waldemar José; Cruz Mamani, Flavio; Reyes Cam, Abel Augusto; Agüero Gutiérrez, María Antonieta; Varas Meléndez, Elías Marcial; Bellido Ugarte, Guido; Robles Araujo, Silvana Emperatriz; Montalvo Cubas, Segundo Toribio; Rivas Chacara, Janet Milagros; Quito Sarmiento, Bernardo Jaime; Gonza Castillo, Américo; Portalatino Ávalos, Kelly Roxana; Pariona Sinche, Alfredo; Taipe Coronado, María Elizabeth
"
"
       
        
        
        
       
02246/2021-CR
","
02/06/2022
","
LEY QUE REGULA Y PONE LÍMITES A LOS SUELDOS DE ALTOS FUNCIONARIOS EN EL SECTOR PÚBLICO
","
En comisión
","
Congreso
","
 Tello Montes, Nivardo Edgar; Paredes Castro, Francis Jhasmina; Tacuri Valdivia, Germán Adolfo; Portalatino Ávalos, Kelly Roxana; Varas Meléndez, Elías Marcial; Gutiérrez Ticona, Paul Silvio; Vásquez Vela, Lucinda; Medina Hermosilla, Elizabeth Sara
"
"
       
        
        
        
       
02245/2021-CR
","
02/06/2022
","
LEY QUE CREA EL REGISTRO NACIONAL DE MUSEOS
","
En comisión
","
Congreso
","
 Ugarte Mamani, Jhakeline Katy; Dávila Atanacio, Pasión Neomías; Paredes Gonzales, Alex Antonio; Medina Hermosilla, Elizabeth Sara; Gutiérrez Ticona, Paul Silvio; Quiroz Barboza, Segundo Teodomiro
"
"
       
        
        
        
       
02244/2021-CR
","
02/06/2022
","
LEY DE CADENA PERPETUA PARA VIOLADORES
","
En comisión
","
Congreso
","
 Córdova Lobatón, María Jessica; Burgos Oliveros, Juan Bartolomé; Williams Zapata, José Daniel; Amuruz Dulanto, Yessica Rosselli; Bazán Calderón, Diego Alonso Fernando; Yarrow Lumbreras, Norma Martina
"
